exato,match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero,match_match,match_sku,match_titulo,match_departamento,match_categoria,match_preco,match_preco_oferta,match_meta_fabricante,match_cor,match_meta_tamanho,match_mpn,match_gtin,match_meta_peso,match_meta_volume,match_meta_genero
S,29299,132-1892-016-01,"Bola Adidas Bayern de Munique Campo",Futebol,BOLAS,0,0,Adidas,Colorido,,,,0,0,,29299,81349006,"Bola de Futebol de Campo Adidas Bayern Munique - Cor: Vermelho",Acessorios,Futebol,0,0,Adidas,Colorido,,,,0,0,
S,29303,004-1270-954-01,"Bola Nike Juventus",Futebol,BOLAS,0,0,Nike,AMARELO,,,,0,0,,29303,81040208,"Bola de Futebol de Campo Nike Juventus Supporters - Cor: Amarelo",Acessorios,Futebol,69.9,66.41,Nike,AMARELO,,,,0,0,
S,27924,073-5839-026,"Camisa Adidas Campeon 13 - Cor: Preto+Branco",Futebol,Uniformes,0,0,Adidas,Preto/Branco,,,,0,0,,27924,80260731,"Camisa Adidas Campeon 13 - Masculina - Cor: PRETO/BRANCO",Vestuario,Futebol,79.9,75.91,Adidas,Preto/Branco,,,,0,0,M
S,29343,132-0599-068,"Camisa Adidas Flamengo I 13/14 s/nº - Cor: Vermelho+Preto",Futebol,"Camisas de Time",0,0,Adidas,VERMELHO/PRETO,,,,0,0,,29343,8082412V,"Camisa Adidas Flamengo I - 2013 - s/nº - Masculina - Cor: VERMELHO/PRETO",Vestuario,Futebol,149.9,142.41,Adidas,VERMELHO/PRETO,,,,0,0,M
S,29346,073-7376-054,"Camisa Adidas Palmeiras I 13/14 s/nº Infantil - Cor: Verde+Branco",Infantil,"Camisas de Futebol",59.9,59.9,Adidas,VERDE/BRANCO,,,,0,0,,29346,8051366T,"Camisa Adidas Palmeiras I - 2013 - s/n - Infantil - Cor: Verde/Branco",Vestuario,Futebol,89.9,85.41,Adidas,VERDE/BRANCO,,,,0,0,
N,29352,004-1455-074,"Camisa Nike Arsenal Away 13/14 s/nº - Cor: Amarelo+Azul",Futebol,"Camisas de Time",0,0,Nike,AMARELO/AZUL,,,,0,0,,87322,82415204,"Camisa  do Brasil Azul Nike Torcedor 2014 s/n° - Baby - Cor: Azul",Vestuario,Futebol,109.9,104.41,,Azul,NULL,,,0,0,NULL
N,29355,004-1454-936,"Camisa Nike Inter de Milão Away 13/14 s/nº - Cor: Branco+Azul Royal",Futebol,"Camisas de Time",0,0,Nike,Branco/Azul,,,,0,0,,28833,8103932R,"Bola de Futebol de Campo Nike Inter de Milão Supporters - Cor: Azul/Branco",Acessorios,Futebol,69.9,66.41,Nike,Azul/Branco,,,,0,0,
S,27856,123-8573-014,"Camiseta Nike Entry Level Top - Cor: Branco",Running,Camisetas,0,0,Nike,Prata+Azul,,,,0,0,,27856,79856201,"Camiseta Nike Entry Level Top - Masculina - Cor: Branco",Vestuario,"Running Performance",0,0,Nike,Prata+Azul,,,,0,0,M
S,27937,123-7635-014,"Camiseta Nike Eternity Time Crew - Cor: Branco",Casual,Camisetas,0,0,Nike,Prata+Azul,,,,0,0,,27937,79568901,"Camiseta Nike Eternity Time - Feminina - Cor: BRANCO",Vestuario,Casual,99.9,94.91,Nike,Prata+Azul,,,,0,0,F
S,27948,025-0436-274,"Caneleira Puma Universal - Cor: Amarelo+Preto",Futebol,Caneleiras,0,0,Puma,AMARELO/PRETO,,,,0,0,,27948,8125772U,"Caneleira Puma Universal - Adulto - Cor: Amarelo/Preto",Acessorios,Futebol,0,0,Puma,AMARELO/PRETO,,,,0,0,
S,29410,132-2235-206,"Chuteira Adidas F10 TRX SG - Cor: Laranja+Preto",Futebol,Chuteiras,0,0,Adidas,"LARANJA ESC/PRETO",,,,0,0,,29410,811354J4,"Chuteira de campo Adidas F10 TRX SG - Cor: Laranja Esc/Preto",Calcados,Rugby,0,0,Adidas,"LARANJA ESC/PRETO",,,,0,0,
S,28522,004-3871-941,"Chuteira Nike Mercurial Vortex FG-R Infantil - Cor: Pink+Roxo",Futebol,Chuteiras,84.9,84.9,Nike,"Rosa/Verde Cla",,,,0,0,,28522,800246N1,"Chuteira de Campo Nike Mercurial Vortex FG-R - Infantil - Cor: Rosa/Verde Cla",Calcados,Futebol,99.9,94.91,Nike,"Rosa/Verde Cla",,,,0,0,
S,28133,004-0911-450,"Chuteira Nike Mercurial Vortex IC - Cor: Verde Limão+Preto",Futebol,Chuteiras,114.9,114.9,Nike,"Verde Cla/Laranja",,,,0,0,,28133,800245UG,"Chuteira de Futsal Nike Mercurial Vortex IC - Cor: Verde Cla/Laranja",Calcados,Futebol,149.9,149.9,Nike,"Verde Cla/Laranja",,,,0,0,
S,28059,025-1592-024,"Chuteira Puma Evospeed 5.2 IT - Cor: Branco+Vermelho",Futebol,Chuteiras,149.9,149.9,Puma,"Branco/Cinza Esc",,,,0,0,,28059,8176886O,"Chuteira de Futsal Puma Evospeed 5.2 IT - Cor: Branco/Cinza Esc",Calcados,Futebol,109.9,104.41,Puma,"Branco/Cinza Esc",,,,0,0,
S,29446,004-1296-068-01,"Minibola Nike Manchester United Skills",Futebol,BOLAS,0,0,Nike,VERMELHO/PRETO,,,,0,0,,29446,8103362V,"Mini Bola de Futebol de Campo Nike Manchester United Skills - Infantil - Cor: Vermelho/Preto",Acessorios,Futebol,39.9,37.91,Nike,VERMELHO/PRETO,,,,0,0,
S,29453,004-4621-844-01,"Mochila Nike CR7 Cheyenne Classic",Futebol,MOCHILAS,0,0,Nike,"Azul Esc/Verde Cla",,,,0,0,,29453,797242I3,"Mochila Nike CR7 Cheyenne Classic - Cor: AZUL ESC/VERDE CLA",Acessorios,Futebol,299.9,284.91,Nike,"Azul Esc/Verde Cla",,,,0,0,
N,28239,132-3755-900,"Tênis Adidas adiPower Barricade - Cor: Branco+Verde Água","Tennis e Squash",Tênis,0,0,Adidas,Branco/Verde,,,,0,0,,28240,7851129O,"Tênis Adidas Adipower Barricade - Feminino - Cor: BRANCO/VERDE CLA",Calcados,Tennis,269.9,256.41,Adidas,"Branco/Verde Cla",,,,0,0,F
S,29491,132-0176-997,"Tênis Adidas adiZero Boston 4 - Cor: Roxo+Rosa",Running,"Tênis Performance",249.9,249.9,Adidas,Roxo,,,,0,0,,29491,81527718,"Tênis Adidas Adizero Boston 4 – Feminino - Cor: Roxo",Calcados,"Running Performance",199.9,189.91,Adidas,Roxo,,,,0,0,F
S,29512,132-2793-068,"Tênis Adidas F50 Adizero CF Infantil - Cor: Vermelho+Preto",Infantil,Tênis,0,0,Adidas,"LARANJA ESC/PRETO",,,,0,0,,29512,813327J4,"Tênis Adidas F50 Adizero CF - Infantil - Cor: Laranja Esc/Preto",Calcados,Casual,119.9,113.91,Adidas,"LARANJA ESC/PRETO",,,,0,0,
S,29513,132-2793-833,"Tênis Adidas F50 Adizero CF Infantil - Cor: Verde Limão",Infantil,Tênis,0,0,Adidas,"VERDE CLA/AZUL ESC",,,,0,0,,29513,813327QH,"Tênis Adidas F50 Adizero CF - Infantil - Cor: Verde Cla/Azul Esc",Calcados,Casual,119.9,113.91,Adidas,"VERDE CLA/AZUL ESC",,,,0,0,
S,29072,132-1314-040,"Tênis Adidas Porsche GT Cup - Cor: Chumbo",Casual,Tênis,299.9,299.9,Adidas,"Cinza Escuro",,,,0,0,,29072,81517183,"Tênis Adidas Porsche Gt Cup - Masculino - Cor: Cinza Escuro",Calcados,Casual,189.9,180.41,Adidas,"Cinza Escuro",,,,0,0,M
N,29529,132-0389-981,"Tênis Adidas Supernova Sequence 6 - Cor: Lilás+Rosa",Running,"Tênis Performance",0,0,Adidas,"Azul Esc/Rosa",,,,0,0,,89068,815351EZ,"Tênis Adidas Supernova Sequence 6 - Feminino - Cor: Rosa",Calcados,"Running Performance",349.9,332.41,,Rosa,NULL,,,0,0,NULL
N,27978,004-7888-068,"Tênis Nike Flyknit Lunar 1+ - Cor: Vermelho+Preto",Running,"Tênis Performance",344.9,344.9,Nike,"Laranja Esc/Branco",,,,0,0,,30690,800791QK,"Tênis Nike Flyknit One - Masculino - Cor: VERDE CLARO/PRETO",Calcados,"Running Performance",399.9,379.91,Nike,"Verde Claro/Preto",,,,0,0,M
S,29136,025-1431-006,"Tênis Puma Glyde TC Animal - Cor: Preto",Casual,Tênis,0,0,Puma,Preto/Rosa,,,,0,0,,29136,812879FP,"Tênis Puma Glyde TC Animal - Feminino - Cor: Preto/Rosa",Calcados,Casual,149.9,142.41,Puma,Preto/Rosa,,,,0,0,F
S,29626,124-0072-306-01,"Bicicleta Caloi Barbie Infantil - Aro 16",Bike,Bicicletas,0,0,Caloi,Rosa,,"BIC.BARBIE16 ROSA/BRANCO A14",7891401015495,0,0,,29626,812088EZ,"Bicicleta Caloi Barbie - Aro 16 - 2014 - Infantil - Cor: Rosa",Equipamentos,Bike,0,0,Caloi,Rosa,,"BIC.BARBIE16 ROSA/BRANCO A14",7891401015495,0,0,
S,29627,124-9954-028,"Bicicleta Caloi Elite 20 - Aro 29 - Cor: Branco+Preto",Bike,Bicicletas,0,0,Caloi,Preto/Branco,,,,0,0,,29627,80289631,"Bicicleta Caloi Elite 20 - Quadro em Aluminio - Com Freio a Disco - 27V - Aro 29 - Cor: PRETO/BRANCO",Equipamentos,Bike,0,0,Caloi,Preto/Branco,,,,0,0,
S,29628,124-9951-028,"Bicicleta Caloi Elite 30 - Aro 29 - Cor: Branco+Preto",Bike,Bicicletas,0,0,Caloi,Preto/Branco,,,,0,0,,29628,80289531,"Bicicleta Caloi Elite 30 - Quadro em Alumínio - 30 Velocidades - 2013 - Cor: PRETO/BRANCO",Equipamentos,Bike,4199.9,3989.91,Caloi,Preto/Branco,,,,0,0,
S,29631,004-1898-040,"Blusão Nike CBD Best LS Crew - Cor: Chumbo",Futebol,"Jaquetas e Casacos",0,0,Nike,Chumbo+Amarelo,,,,0,0,,29631,80836102,"Blusão Nike CBD Best Ls Crew - Masculino - Cor: Preto",Vestuario,Futebol,139.9,132.91,Nike,Chumbo+Amarelo,,,,0,0,M
N,29637,004-1258-310-05,"Bola Nike Brasil Supporters Campo",Futebol,BOLAS,0,0,Nike,Azul/Branco,,,,0,0,,87013,8224663U,"Bola de Futebol de Campo Nike Brasil Supporters - Cor: Azul/Amarelo",Acessorios,Futebol,49.9,47.41,,AZUL/AMARELO,NULL,,,0,0,NULL
S,28010,073-2198-014,"Bermuda Adidas Chelsea Essentials - Cor: Branco","Fitness e Musculação",Bermudas,0,0,Adidas,Prata+Azul,,,,0,0,,28010,78821701,"Calção Adidas Chelsea Essentials - Masculino - Cor: BRANCO",Vestuario,Training,69.9,66.41,Adidas,Prata+Azul,,,,0,0,M
S,29656,132-2440-032,"Calção Adidas Milan 13/14 Infantil - Cor: Branco+dourado",Infantil,Calções,49.9,49.9,Adidas,BRANCO/OURO,,,,0,0,,29656,8121630F,"Calção Adidas Milan I II - Infantil - Cor: Branco/Ouro",Vestuario,Futebol,0,0,Adidas,BRANCO/OURO,,,,0,0,
N,29673,073-7504-410,"Camisa Feminina Adidas Fluminense I 13/14 s/nº - Cor: Verde+Vinho",Futebol,"Camisas de Time",149.9,149.9,Adidas,VINHO/VERDE,,,,0,0,F,31688,801622OC,"Camisa Adidas Fluminense I s/nº 2013 - Masculina - Cor: VINHO/VERDE",Vestuario,Futebol,149.9,142.41,Adidas,NULL,,NULL,NULL,0,0,M
N,29675,132-2042-216,"Camisa Adidas Lyon Third 13/14 s/nº - Cor: Marinho+Vermelho",Futebol,"Camisas de Time",0,0,Adidas,"Azul escuro",,,,0,0,,51785,81811006,"Camisa Adidas Seleção Espanha Home s/nº 2014 - Masculina - Cor: Vermelho",Vestuario,Futebol,129.9,123.41,Adidas,NULL,NULL,NULL,NULL,0,0,NULL
N,29676,073-1903-164,"Camisa Adidas Olympique de Marseille Home 12/13 s/nº - Cor: Branco+Azul Claro",Futebol,"Camisas de Time",0,0,Adidas,Branco/Azul,,,,0,0,,51784,81810941,"Camisa Adidas Seleção Argentina Home s/nº 2014 - Masculina - Cor: Branco/Azul Cla",Vestuario,Futebol,129.9,123.41,Adidas,NULL,NULL,NULL,NULL,0,0,NULL
N,29685,004-2651-024,"Camisa Nike Manchester United Away 12/13 s/nº Infantil - Premier League - Cor: Branco+Vermelho",Infantil,"Camisas de Futebol",0,0,Nike,Branco/Vermelho,,,,0,0,,31705,81023463,"Camisa Nike Manchester United Ss Away – Infantil - Cor: Azul Esc/Preto",Vestuario,Futebol,119.9,113.91,Nike,"AZUL ESC/PRETO",,,,0,0,
S,29688,004-1477-024,"Camisa Nike Paris Saint-Germain Away 13/14 s/nº - Cor: Branco+Vermelho",Futebol,"Camisas de Time",0,0,Nike,"Branco/Azul Esc",,,,0,0,,29688,81011345,"Camisa Nike Paris Saint-Germain Away – Masculina - Cor: Branco/Azul Esc",Vestuario,Futebol,0,0,Nike,"Branco/Azul Esc",,,,0,0,M
N,29691,025-8604-032,"Camisa Puma Botafogo III 12/13 s/nº Infantil - Cor: Branco+dourado",Infantil,"Camisas de Futebol",0,0,Puma,Branco/Preto,,,,0,0,,178757,82673551,"Camisa Puma Botafogo III 2014 s/nº - Cor: Branco/Preto",Vestuario,Futebol,219.9,208.91,,Branco/Preto,NULL,,,0,0,NULL
S,28482,004-0507-010,"Camiseta Nike Solid SP Futura - Cor: Cinza",Casual,Camisetas,0,0,Nike,Preto,,,,0,0,,28482,81030403,"Camiseta Nike Solid Sp Futura - Masculina - Cor: Cinza",Vestuario,Casual,59.9,56.91,Nike,Preto,,,,0,0,M
N,29414,004-0969-437,"Chuteira Nike Hypervenom Phade FG-R Infantil - Cor: Preto+Salmão",Infantil,Chuteiras,119.9,119.9,Nike,"Cinza Escuro",,,,0,0,,88063,82885431,"Chuteira de Campo Nike Hypervenom Phade FG - Infantil - Cor: Preto/Branco",Calcados,Futebol,99.9,94.91,,Preto/Branco,NULL,,,0,0,NULL
N,28609,123-3065-026,"Camisa Polo Nike UV - Cor: Preto+Branco","Tennis e Squash","Camisas Polo",0,0,Nike,Chumbo+Amarelo,,,,0,0,,88675,82332731,"Polo Nike Matchup - Masculina - Cor: Preto/Branco",Vestuario,Casual,99.9,94.91,,Preto/Branco,NULL,,,0,0,M
S,29792,132-1780-026,"Tênis Adidas AT Speedcut TR - Cor: Preto+Branco","Fitness e Musculação",Tênis,209.9,209.9,Adidas,Preto/Branco,,,,0,0,,29792,81524331,"Tênis Adidas A.T Speedcut Tr - Masculino - Cor: Preto/Branco",Calcados,"Running Performance",0,0,Adidas,Preto/Branco,,,,0,0,M
N,28648,132-0570-040,"Tênis Adidas A.T. 120 - Cor: Chumbo","Fitness e Musculação",Tênis,0,0,Adidas,"Cinza Esc/Rosa",,,,0,0,,29792,81524331,"Tênis Adidas A.T Speedcut Tr - Masculino - Cor: Preto/Branco",Calcados,"Running Performance",0,0,Adidas,Preto/Branco,,,,0,0,M
S,29795,132-0058-044,"Tênis Adidas Barricade Team 3 - Cor: Branco+Azul","Tennis e Squash",Tênis,0,0,Adidas,Branco/Azul,,,,0,0,,29795,81097652,"Tênis Adidas Barricade Team 3 - Masculino - Cor: Branco/Azul",Calcados,Tennis,149.9,142.41,Adidas,Branco/Azul,,,,0,0,M
S,29801,132-2807-939,"Tênis Adidas LK Trainer 5 NBK CF Infantil - Cor: Pink+Branco",Infantil,Tênis,0,0,Adidas,Rosa,,,,0,0,,29801,813351EZ,"Tênis Adidas LK Trainer 5 NBK CF - Infantil - Cor: Rosa",Calcados,Casual,119.9,113.91,Adidas,Rosa,,,,0,0,
S,29804,132-0340-300,"Tênis Adidas Sonic Boost - Cor: Marinho+Laranja",Running,"Tênis Performance",299.9,299.9,Adidas,"Azul Esc/Laranja Esc",,,,0,0,,29804,815347TY,"Tênis Adidas Sonic Boost – Masculino - Cor: Azul Esc/Laranja Esc",Calcados,"Running Performance",299.9,284.91,Adidas,"Azul Esc/Laranja Esc",,,,0,0,M
S,30056,004-1389-028,"Calção Nike Academy Knit - Cor: Branco+Preto",Futebol,Uniformes,79.9,79.9,Nike,Branco/Preto,,,,0,0,,30056,81011651,"Calção Nike Academy Knit 544899 - Masculino - Cor: Branco/Preto",Vestuario,Futebol,0,0,Nike,Branco/Preto,,,,0,0,M
N,30057,025-0059-026-01,"Mala Puma Ferrari Réplica Medium - Cor: Preto+Branco",Automobilismo,MOCHILAS,0,0,Puma,Chumbo+Amarelo,,,,0,0,,28585,80633131,"Mochila Puma Ferrari Réplica - Cor: PRETO/BRANCO",Acessorios,Casual,229.9,218.41,Puma,Preto/Branco,,,,0,0,
S,30058,004-1911-166-05,"Bola Nike Team Training Campo - Cor: Amarelo",Futebol,BOLAS,49.9,49.9,Nike,AMARELO,,,,0,0,,30058,77483408,"Bola de Futebol de Campo Nike Team Training SC1911 - Cor: Amarelo",Acessorios,Futebol,49.9,47.41,Nike,AMARELO,,,,0,0,
N,30062,004-0574-860,"Camiseta Regata Nike Ego Sculpt - Cor: Vermelho Claro","Fitness e Musculação",Camisetas,0,0,Nike,Rosa,,,,0,0,,87836,800770NM,"Camiseta Regata Nike Ego Sculpt 529746 - Feminina - Cor: Rosa Claro",Vestuario,Training,79.9,75.91,,"Rosa Claro",NULL,,,0,0,NULL
S,30072,123-3106-056,"Calção Nike Internacional 13/14 - Cor: Vermelho+Branco",Futebol,Calções,99.9,99.9,Nike,Vermelho/Branco,,,,0,0,,30072,8050583I,"Calção Nike Internacional Away - Adulto - Cor: Vermelho/Branco",Vestuario,Futebol,79.9,75.91,Nike,Vermelho/Branco,,,,0,0,
N,30112,124-9009-018-70,"Bicicleta Caloi Easy Rider - Aro 700",Bike,Bicicletas,0,0,Caloi,Rosa,,769.919.009,7891473015577,0,0,,48411,70774905,"Bicicleta Caloi Easy Rider 21 V - Aro 26 - Cor: AZUL ESCURO",Equipamentos,Bike,1299,1234.05,Caloi,"Azul escuro",,,7891473014464,0,0,
S,30119,004-2119-044-01,"Bola Nike CTR360 Volo Campo - Cor: Branco+Azul",Futebol,BOLAS,0,0,Nike,Branco/Azul,,,,0,0,,30119,79362752,"Bola de Futebol de Campo Nike Ctr360 Volo - Cor: Branco/Azul",Acessorios,Futebol,0,0,Nike,Branco/Azul,,,,0,0,
S,30187,123-0958-024,"Calção Nike Seleção Inglaterra 2013 - Cor: Branco+Vermelho",Futebol,Calções,79.9,79.9,Nike,Branco/Vermelho,,,,0,0,,30187,80652049,"Calção Nike Inglaterra Away 580958 - Masculino - Cor: Branco/Vermelho",Vestuario,Futebol,99.9,94.91,Nike,Branco/Vermelho,,,,0,0,M
N,30206,132-2057-284,"Camisa Adidas Milan Third 13/14 s/nº - Cor: Dourado+Preto",Futebol,"Camisas de Time",0,0,Adidas,OURO/PRETO,,,,0,0,,29343,8082412V,"Camisa Adidas Flamengo I - 2013 - s/nº - Masculina - Cor: VERMELHO/PRETO",Vestuario,Futebol,149.9,142.41,Adidas,VERMELHO/PRETO,,,,0,0,M
N,30209,132-1987-038,"Camisa Adidas Chelsea Third 13/14 s/nº - Cor: Preto+Prata",Futebol,"Camisas de Time",0,0,Adidas,Preto/Cinza,,,,0,0,,29343,8082412V,"Camisa Adidas Flamengo I - 2013 - s/nº - Masculina - Cor: VERMELHO/PRETO",Vestuario,Futebol,149.9,142.41,Adidas,VERMELHO/PRETO,,,,0,0,M
N,30210,132-2008-044,"Camisa Adidas CSKA Away 13/14 s/nº - Cor: Branco+Azul",Futebol,"Camisas de Time",0,0,Adidas,Branco/Azul,,,,0,0,,51784,81810941,"Camisa Adidas Seleção Argentina Home s/nº 2014 - Masculina - Cor: Branco/Azul Cla",Vestuario,Futebol,129.9,123.41,Adidas,NULL,NULL,NULL,NULL,0,0,NULL
N,30211,073-7418-394,"Camisa Adidas Fluminense II 13/14 s/nº Infantil - Cor: Vinho+Branco",Infantil,"Camisas de Futebol",119.9,119.9,Adidas,Branco/Vinho,,,,0,0,,31688,801622OC,"Camisa Adidas Fluminense I s/nº 2013 - Masculina - Cor: VINHO/VERDE",Vestuario,Futebol,149.9,142.41,Adidas,NULL,,NULL,NULL,0,0,M
N,30212,073-0096-134,"Camisa Adidas Fluminense II 13/14 s/nº - Cor: Branco+Vinho",Futebol,"Camisas de Time",119.9,119.9,Adidas,Branco/Vinho,,,,0,0,,43109,80517642,"Camisa Adidas Palmeiras II - 2013 - s/nº - Masculina - Cor: Branco/Verde",Vestuario,Futebol,0,0,,Branco/Verde,,,,0,0,M
N,30217,132-2058-284,"Camisa Adidas Milan Third 13/14 s/nº Infantil - Cor: Dourado+Preto",Infantil,"Camisas de Futebol",129.9,129.9,Adidas,OURO/PRETO,,,,0,0,,29346,8051366T,"Camisa Adidas Palmeiras I - 2013 - s/n - Infantil - Cor: Verde/Branco",Vestuario,Futebol,89.9,85.41,Adidas,VERDE/BRANCO,,,,0,0,
N,30233,004-1438-399,"Camisa Nike Barcelona Away 13/14 s/nº - Cor: Amarelo+Vermelho",Futebol,"Camisas de Time",149.9,149.9,Nike,"Amarelo/Azul Escuro",,,,0,0,,51797,817534RQ,"Camisa Nike Brasil CBF Torcedor 2014 s/nº - Infantil - Cor: Amarelo/Verde",Vestuario,Futebol,119.9,113.91,Nike,Amarelo/Verde,NULL,,,0,0,NULL
N,30238,123-7929-068,"Camisa Feminina Nike Manchester United Home 12/13 s/nº - Cor: Vermelho+Preto",Futebol,"Camisas de Time",0,0,Nike,VERMELHO/PRETO,,,,0,0,F,29446,8103362V,"Mini Bola de Futebol de Campo Nike Manchester United Skills - Infantil - Cor: Vermelho/Preto",Acessorios,Futebol,39.9,37.91,Nike,VERMELHO/PRETO,,,,0,0,
N,30251,073-3501-310,"Camiseta Adidas Crew ESS - Cor: Azul Royal","Fitness e Musculação",Camisetas,54.9,54.9,Adidas,Azul/Branco,,,,0,0,,83412,74579304,"Camiseta Adidas Crew Ess - Cor: Azul",Vestuario,Casual,59.9,56.91,,Azul/Branco,NULL,,,0,0,NULL
S,30287,123-3938-016,"Camiseta Nike Internacional Basic Crest - Cor: Vermelho",Futebol,Camisetas,0,0,Nike,Colorido,,,,0,0,,30287,80120406,"Camiseta Nike Internacional Basic - Masculina - Cor: VERMELHO",Vestuario,Futebol,49.9,47.41,Nike,Colorido,,,,0,0,M
N,30304,123-3407-014,"Camiseta Regata Nike Power - Cor: Branco","Tennis e Squash",Camisetas,59.9,59.9,Nike,Prata+Azul,,,,0,0,,27581,80070301,"Camiseta Regata Nike Miler Sl - Masculina - Cor: Branco",Vestuario,"Running Performance",69.9,66.41,Nike,NULL,,NULL,NULL,0,0,M
S,30366,004-3036-450,"Chuteira Nike CTR360 Enganche 3 FG Infantil - Cor: Verde Limão+Preto",Infantil,Chuteiras,44.9,44.9,Nike,"Verde Claro/Preto",,,,0,0,,30366,792977QK,"Chuteira de Campo Nike CTR360 Enganche III FG - Infantil - Cor: Verde Claro/Preto",Calcados,Futebol,89.9,85.41,Nike,"Verde Claro/Preto",,,,0,0,
N,30391,132-5408-860,"Chuteira Adidas F5 IN - Cor: Vermelho Claro",Futebol,Chuteiras,0,0,Adidas,"Laranja Esc/Branco",,,,0,0,,180722,820575UG,"Chuteira de Futsal Adidas F5 IN Ss14 - Cor: Verde Cla/Laranja",Calcados,Futebol,99.9,94.91,,"Verde Cla/Laranja",NULL,,,0,0,NULL
S,30396,132-2507-260,"Chuteira Adidas Predito LZ IN - Cor: Verde+Preto",Futebol,Chuteiras,0,0,Adidas,Verde/Preto,,,,0,0,,30396,809798BK,"Chuteira de Futsal Adidas Predito Lz In - Cor: Verde/Preto",Calcados,Futebol,99.9,94.91,Adidas,Verde/Preto,,,,0,0,
S,30398,004-7626-451,"Chuteira Nike 5 Beco - Cor: Preto+Verde Limão",Futebol,Chuteiras,0,0,Nike,"Preto/Verde Cla",,,,0,0,,30398,786015CT,"Chuteira de Futsal Nike 5 Beco - Cor: Preto/Verde Cla",Calcados,Futebol,0,0,Nike,"Preto/Verde Cla",,,,0,0,
S,30411,004-3874-042,"Chuteira Nike Mercurial Vortex IC - Cor: Laranja",Futebol,Chuteiras,0,0,Nike,"Laranja/Verde Cla",,,,0,0,,30411,800245I6,"Chuteira de Futsal Nike Mercurial Vortex IC - Cor: Laranja/Verde Cla",Calcados,Futebol,0,0,Nike,"Laranja/Verde Cla",,,,0,0,
N,30471,132-6584-068-01,"Sacola Adidas Ginástica F50 - Cor: Laranja+Preto",Futebol,Sacolas,0,0,Adidas,"LARANJA ESCURO",,,,0,0,,29512,813327J4,"Tênis Adidas F50 Adizero CF - Infantil - Cor: Laranja Esc/Preto",Calcados,Casual,119.9,113.91,Adidas,"LARANJA ESC/PRETO",,,,0,0,
N,30472,004-1355-006-01,"Sacola Nike Allegiance Corinthians 2.0",Futebol,Sacolas,49.9,49.9,Nike,Chumbo+Amarelo,,,,0,0,,181117,82382508,"Camisa de Compressão Nike Core 2.0 - Cor: Amarelo",Vestuario,Futebol,0,0,,Amarelo,NULL,,,0,0,NULL
S,30539,004-1613-016,"Camisa Polo Nike Internacional Authentic GS - Cor: Vermelho",Futebol,"Camisas Polo",0,0,Nike,Colorido,,,,0,0,,30539,80995006,"Polo Nike Internacional Authentic GS - Masculina - Cor: Vermelho",Vestuario,Futebol,119.9,113.91,Nike,Colorido,,,,0,0,M
S,30546,004-0616-014,"Camisa Polo Nike Sphere - Cor: Branco","Tennis e Squash","Camisas Polo",69.9,69.9,Nike,Branco/Preto,,,,0,0,,30546,80063351,"Polo Nike Sphere 523038 - Masculina - Cor: BRANCO/PRETO",Vestuario,Tennis,99.9,94.91,Nike,Branco/Preto,,,,0,0,M
N,30553,123-3065-028,"Camisa Polo Nike UV - Cor: Branco+Preto","Tennis e Squash","Camisas Polo",69.9,69.9,Nike,Prata+Azul,,,,0,0,,179231,83449058,"Camisa Polo Nike Matchup YD Stripe 2 - Cor: Cinza/Preto",Vestuario,Casual,0,0,,Cinza/Preto,NULL,,,0,0,NULL
N,30568,025-5168-020-01,"Relógio Puma Wheel Chrono",Casual,Relógios,0,0,Puma,Rosa/Prata,,,,0,0,,31510,802910RP,"Relógio Feminino Analógico Puma 96163L0 - Cor: ROXO/PRATA","Instrumento precisao",Casual,348.6,331.17,Puma,ROXO/PRATA,,,,0,0,F
N,30577,004-3223-006,"Short Nike Rival 2 pol. - Cor: Preto",Running,Shorts,69.9,69.9,Nike,Chumbo+Amarelo,,,,0,0,,181805,82987302,"Short Nike 2 Rival - Feminino - Cor: Preto",Vestuario,"Running Performance",69.9,66.41,,Preto,NULL,,,0,0,NULL
N,30601,132-2833-080,"Tênis Adidas Cleaser Syn CF Infantil - Cor: Branco+Marinho",Infantil,Tênis,0,0,Adidas,"Branco/Azul Esc",,,,0,0,,30602,81329237,"Tênis Adidas Cleaser Syn Cf - Infantil - Cor: Branco/Rosa",Calcados,Training,99.9,94.91,Adidas,BRANCO/ROSA,,,,0,0,
S,30602,132-2799-805,"Tênis Adidas Cleaser Syn CF Infantil - Cor: Branco+Pink",Infantil,Tênis,79.9,79.9,Adidas,BRANCO/ROSA,,,,0,0,,30602,81329237,"Tênis Adidas Cleaser Syn Cf - Infantil - Cor: Branco/Rosa",Calcados,Training,99.9,94.91,Adidas,BRANCO/ROSA,,,,0,0,
S,30614,132-2886-411,"Tênis Adidas Duramo 5 K Infantil - Cor: Pink+Azul",Infantil,Tênis,0,0,Adidas,"Rosa/Azul Esc",,,,0,0,,30614,802308N0,"Tênis Adidas Duramo 5 K - Infantil - Cor: Rosa/Azul Esc",Calcados,Training,169.9,161.41,Adidas,"Rosa/Azul Esc",,,,0,0,
